scan_order,candidate_key,kWp,battery,NPV_COP,payback_years,capex_client,self_consumption_ratio,self_sufficiency_ratio,annual_import_kwh,annual_export_kwh,peak_ratio,best_battery_for_kwp
242,12.600::BAT-20,12.6,BAT-20,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
243,12.600::BAT-21,12.6,BAT-21,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
244,12.600::BAT-22,12.6,BAT-22,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
245,12.600::BAT-23,12.6,BAT-23,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
246,12.600::BAT-24,12.6,BAT-24,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
247,12.600::BAT-25,12.6,BAT-25,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
248,12.600::BAT-26,12.6,BAT-26,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
249,12.600::BAT-27,12.6,BAT-27,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
250,12.600::BAT-28,12.6,BAT-28,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
251,12.600::BAT-29,12.6,BAT-29,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
252,12.600::BAT-30,12.6,BAT-30,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
253,12.600::BAT-31,12.6,BAT-31,436313759.1864451,3.75,65520000.0,0.8149936607187224,0.8149936607187221,4536.355439176934,0.0,1.2955199213954405,False
